kf_x, kf_y, stamp, 
6.802075687888094e-05, -3.1309241819273593e-07, 1701461005757027597, 
4.131388106547716e-05, -3.131752104964266e-07, 1701461005806530215, 
0.0002783636940077085, -1.6757238349966391e-07, 1701461005856140869, 
0.00042338802170590326, -5.134586915496684e-08, 1701461005905726482, 
0.0008365616564387124, 1.815902440428235e-05, 1701461006066266743, 
0.0006697645172236741, -0.00016224902489939762, 1701461006348454276, 
0.0010805450825704748, -0.0002528557160554502, 1701461006450280737, 
0.001012887753686224, -0.0002613212429830594, 1701461006545595191, 
0.0013329946119754771, -0.00037407664286843626, 1701461006655144570, 
0.0012310949859287775, -0.000308275181053222, 1701461006747288779, 
0.0012280076429042812, -0.00027370998995119363, 1701461006846702876, 
0.001114522066747828, -0.0002718407119010567, 1701461006944114225, 
0.0006857418736768148, -0.0002915591030429989, 1701461007054230887, 
0.0006116550661813139, -0.00028756884870427703, 1701461007147100620, 
0.00035196765174274827, -0.00029594716250240294, 1701461007246734670, 
0.00025103767804101723, -0.00029600199098821727, 1701461007343751052, 
0.00028071387638606927, -0.00029170413638051956, 1701461007458512298, 
0.00024011039597486258, -0.0002917913485687262, 1701461007547209988, 
0.00027671411520843275, -0.0002906269031099976, 1701461007645750395, 
0.00027190882901154166, -0.000290374580672681, 1701461007742693684, 
0.00012223596576481862, -0.000285408083538634, 1701461007857481309, 
0.00012732227350104372, -0.00028254208859688796, 1701461007947236944, 
0.00017124087680716335, -0.0002839868251245668, 1701461008046746684, 
0.0002377497626961656, -0.00029041014145323547, 1701461008142448123, 
0.00028569586354112455, -0.000299054372641509, 1701461008257150474, 
0.0003105745647661511, -0.0003054616435476704, 1701461008346830609, 
0.0003063857322248325, -0.0003069501747894312, 1701461008446822823, 
0.00027447559541442343, -0.00030017649719165485, 1701461008547881375, 
0.0002403404313505161, -0.00028891852346331343, 1701461008657201548, 
0.0002367605670835468, -0.00028563948758200306, 1701461008747114739, 
0.0002630906769509538, -0.0002951627695288092, 1701461008847357934, 
0.0002616993129720451, -0.00029540283644011086, 1701461008948461544, 
0.00026550970605945725, -0.0002979652856148319, 1701461009057042346, 
0.00027963609887952955, -0.00030753872270415005, 1701461009146820785, 
0.0002764885025053482, -0.000306767883174313, 1701461009247113677, 
0.0002762714062297634, -0.0003071619965641675, 1701461009348433999, 
0.0002689829691871313, -0.0003006224379352367, 1701461009457575976, 
0.0002601413452645229, -0.000290903121420253, 1701461009547403730, 
0.00025498451102491876, -0.00028357439974005245, 1701461009646927115, 
0.00026366216054018646, -0.0002935447392207493, 1701461009747444437, 
0.00027028251791648146, -0.0003035936436338814, 1701461009857227836, 
0.0002673002335420202, -0.00029999542816833304, 1701461009952254110, 
0.0002567822422937837, -0.00028224455062070345, 1701461010043344185, 
0.00025382757862946453, -0.00027548243566420937, 1701461010141696460, 
0.00025933990093431677, -0.00028527311826426096, 1701461010252481170, 
0.00026354415580168405, -0.00029442959689334055, 1701461010353180527, 
0.0002664841388314495, -0.00030158349994698725, 1701461010441884505, 
0.00026435929338611443, -0.00029718917879034115, 1701461010547445831, 
0.00026817519992843085, -0.00030688767139856315, 1701461010656810363, 
0.00026828956977912563, -0.00030765445511011374, 1701461010747203229, 
0.0002698840503667216, -0.000312303504280443, 1701461010847608456, 
0.0002685187469685812, -0.00030867591285012287, 1701461010946623007, 
0.0002652270271347888, -0.00029886664954578295, 1701461011057181587, 
0.00026441111222651024, -0.0002961499167921067, 1701461011147298721, 
0.00026474685220233973, -0.0002970374396796542, 1701461011247576959, 
0.00026526381401305744, -0.0002986691904085964, 1701461011347190783, 
0.00026199114796295693, -0.0002878786213134976, 1701461011457293254, 
0.00026057708050326894, -0.00028294403470370034, 1701461011547133953, 
0.0002596292800389276, -0.00027949383626849414, 1701461011666730959, 
0.00025673865107016984, -0.00026929656241654447, 1701461011747192483, 
0.00025511851954207915, -0.0002633947963784451, 1701461011856810204, 
0.00025634106282443884, -0.00026760280783261003, 1701461011947278991, 
0.0002597572583869502, -0.00027985970684018033, 1701461012047420327, 
0.0002568768547361986, -0.0002694949118714927, 1701461012147197262, 
0.000260632911133875, -0.00028316064707874033, 1701461012257262612, 
0.0002646588799815676, -0.0002979984415749886, 1701461012347297877, 
0.0002676219966640823, -0.0003090512889551798, 1701461012447707647, 
0.00026892304241106507, -0.00031397131515356846, 1701461012546491723, 
0.00026936153099203596, -0.0003156686669300036, 1701461012656480436, 
0.0002684383115717833, -0.0003122450254855046, 1701461012748271755, 
0.00027020501025412923, -0.0003188846592364683, 1701461012848699135, 
0.0002695580152814883, -0.00031647102333642814, 1701461012944762262, 
0.0002693803019774743, -0.0003158048295564116, 1701461013055180133, 
0.0002705941397296546, -0.0003204057955550651, 1701461013147319598, 
0.000270481863512442, -0.00031999193899946276, 1701461013247412123, 
0.000268663371257038, -0.00031309299682106124, 1701461013344978326, 
0.00026755055688230576, -0.0003088539427285616, 1701461013455197517, 
0.00026718473512212946, -0.00030745801782922896, 1701461013547306873, 
0.00026676090373985964, -0.00030583998720272806, 1701461013646679259, 
0.0002646286742141177, -0.0002977041166854435, 1701461013744104044, 
0.00026563593687491767, -0.00030154252398011317, 1701461013858158441, 
0.0002640177626761175, -0.0002953607480485355, 1701461013947175925, 
0.00026375418024062825, -0.0002943498411216211, 1701461014046704496, 
0.0002637140056472865, -0.0002941946157747291, 1701461014143739073, 
0.00026741267001056544, -0.00030834892549714426, 1701461014258218524, 
0.00027106857537461326, -0.0003223504708631911, 1701461014347281379, 
0.00027040783267068665, -0.00031982673457483927, 1701461014447448646, 
0.0002702832246217495, -0.0003193515609870928, 1701461014542856477, 
0.0002702805744680696, -0.0003193423986813603, 1701461014656685387, 
0.00026886915154774476, -0.0003139340341010177, 1701461014747284657, 
0.00027098558171273235, -0.0003220488361141325, 1701461014797937552, 
0.00028369286503765863, -0.0003708140411537355, 1701461015107878942, 
0.00027896449423036527, -0.00035267840430241467, 1701461015457510816, 
0.0002792236146769355, -0.00035367694043954366, 1701461015547057968, 
0.0002725290794288541, -0.00032798705774916777, 1701461015641907705, 
0.00046637780882209705, -0.0010769408399502857, 1701461015743664184, 
0.0022079974076424282, -0.007321335883576684, 1701461015852823932, 
0.0047974791285902195, -0.015507219468942022, 1701461015950699167, 
0.0076914536591496845, -0.023384309039470016, 1701461016042865311, 
0.011643387337784781, -0.03302084981475653, 1701461016148130400, 
0.016234275546335518, -0.04282271543927341, 1701461016257529316, 
0.020253295647334125, -0.050230310981599885, 1701461016348206925, 
0.02502334404208243, -0.05821444957703149, 1701461016447448558, 
0.030356726046284116, -0.06629994907789259, 1701461016546884473, 
0.036774206907606834, -0.07487282342498844, 1701461016657206984, 
0.04239101021639679, -0.08173522737765962, 1701461016748308946, 
0.04907210445586467, -0.0892433084566509, 1701461016847491566, 
0.056084539023824966, -0.09624473452378023, 1701461016946661319, 
0.06420138427603882, -0.10355544625657712, 1701461017057249659, 
0.07113024287994517, -0.10919109180423812, 1701461017147579904, 
0.07882375564144456, -0.11483301508531299, 1701461017246752381, 
0.08776121100512162, -0.12072029151463219, 1701461017357222821, 
0.09591254197251904, -0.1255345061126518, 1701461017457339627, 
0.10316786663520258, -0.12925022098591268, 1701461017547559391, 
0.11152998018112874, -0.13311583092008789, 1701461017647545310, 
0.11996090511691915, -0.13657234800847567, 1701461017746810420, 
0.1295861257586316, -0.13980075577581685, 1701461017857273351, 
0.13773779244889234, -0.14220505942849831, 1701461017947353402, 
0.14665690906555726, -0.14409548265937377, 1701461018047451009, 
0.15551524450689544, -0.1454243189275288, 1701461018147566580, 
0.16555619675680128, -0.14688310989422967, 1701461018257374867, 
0.17342844561596632, -0.14738757579157769, 1701461018347285334, 
0.18299349004806786, -0.1477819078138038, 1701461018446643236, 
0.19219454101422317, -0.14754598502956362, 1701461018546838655, 
0.20267264792005527, -0.14683551473987289, 1701461018657373596, 
0.21104730769751376, -0.14587963828809122, 1701461018747377501, 
0.22017555046751147, -0.14432295405791934, 1701461018847423121, 
0.22897003457696216, -0.1423756110122613, 1701461018946673675, 
0.23899670584977323, -0.13974886078011564, 1701461019056342099, 
0.24693757119435758, -0.13710053818791545, 1701461019148387688, 
0.2559993203912076, -0.13375109540806387, 1701461019249513190, 
0.26402389399316334, -0.1300919905516104, 1701461019346382690, 
0.27116943445043523, -0.12653488343292554, 1701461019436991986, 
0.28028027764655206, -0.12167402568533763, 1701461019547372845, 
0.2881305946464757, -0.11665965305890665, 1701461019648558035, 
0.29553899263538286, -0.11142180034132251, 1701461019745128992, 
0.30340320850077557, -0.10523632500380996, 1701461019855531855, 
0.30969808714538233, -0.09969546073497347, 1701461019947391605, 
0.31630257371251436, -0.09336657682385391, 1701461020047516263, 
0.32228166533298674, -0.08694787143884539, 1701461020145077578, 
0.3288619766349889, -0.0792451059660726, 1701461020258303632, 
0.33365431711948657, -0.07304187339716209, 1701461020347994981, 
0.3388815555838006, -0.06562297692870481, 1701461020447242741, 
0.34341529599121556, -0.058280531472630986, 1701461020544127539, 
0.3484231805246959, -0.04936589189731837, 1701461020658344282, 
0.3518230153579883, -0.04229891061512492, 1701461020748369672, 
0.3551852376165047, -0.03429488691097245, 1701461020847545787, 
0.35827944153658686, -0.02612120545308119, 1701461020944291546, 
0.36123600987578286, -0.01690932029844482, 1701461021057367957, 
0.36396719527530497, -0.00830086438884457, 1701461021147303921, 
0.366114765759728, -0.0007047827134754711, 1701461021247268851, 
0.3669745226932267, -1.721899177198425e-05, 1701461021348259645, 
0.3671149295752382, 0.0004683487079926423, 1701461021456783334, 
0.3666907144052839, 0.00012840884609078293, 1701461021547616239, 
0.36618813633590097, -0.0006903842251276993, 1701461021638176354, 
0.36556101505752375, -0.0019366043422886867, 1701461021731928844, 
0.3642474685020222, -0.004253907632408453, 1701461021862412751, 
0.3633583539193879, -0.004201164627784599, 1701461021952383090, 
0.3635270223972951, -0.0041310227562216355, 1701461022051981043, 
0.36490585915470497, -0.004629293318620086, 1701461022132139756, 
0.36601085606860784, -0.006354460310388792, 1701461022261205213, 
0.3655002492397293, -0.008268937383108623, 1701461022351131869, 
0.3642394054603194, -0.008942705950250018, 1701461022451455206, 
0.36313134671869385, -0.007904602975785432, 1701461022530432178, 
0.36198448068498146, -0.006259753452824713, 1701461022660963533, 
0.36196034739013444, -0.0057556911586443705, 1701461022740736037, 
0.36258851996098074, -0.004563260399642263, 1701461022850921395, 
